User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
u16825,47,female,professional,ios,6.6,7.8,3,6.7,3,46,5,7.3
u16826,41,female,business owner,ios,4.8,6.3,5,8.7,8,57,5,4.1
u16827,39,other,student,ios,11.5,2.2,10,8.7,9,17,1,3.2
u16828,38,other,business owner,ios,2.0,7.6,4,7.8,6,5,1,5.9
u16829,60,female,freelancer,ios,6.4,2.3,3,5.6,5,52,4,3.5
u16830,43,other,freelancer,ios,3.2,1.7,9,4.0,3,30,4,8.5
u16831,26,other,business owner,ios,9.6,6.4,3,5.3,2,17,4,5.2
u16832,51,male,professional,ios,8.9,0.8,6,6.8,6,22,6,12.4
u16833,31,female,professional,ios,9.5,2.3,10,5.8,8,18,1,9.5
u16834,33,other,student,ios,1.7,4.8,2,7.3,4,7,2,11.3
u16835,31,other,business owner,android,7.1,3.3,8,6.8,9,54,2,2.7
u16836,30,male,student,android,1.3,2.3,8,5.5,8,41,2,8.1
u16837,54,female,student,android,8.6,0.6,3,5.8,8,21,2,3.3
u16838,30,other,freelancer,android,11.8,7.4,5,7.0,4,8,3,5.3
u16839,60,other,professional,ios,11.6,5.4,1,7.9,2,40,4,13.6
u16840,57,male,freelancer,ios,3.1,1.7,2,8.5,2,60,5,6.5
u16841,41,female,professional,android,4.4,1.9,6,8.4,1,55,3,9.8
u16842,47,female,business owner,ios,2.4,1.0,1,5.3,10,49,1,9.2
u16843,53,female,student,ios,10.9,2.9,1,5.7,2,58,4,7.9
u16844,44,female,student,ios,3.8,6.0,8,4.5,3,58,0,12.9
u16845,41,male,professional,ios,2.0,1.0,7,5.4,5,60,3,4.3
u16846,59,other,student,ios,11.4,4.5,10,6.8,1,31,6,3.6
u16847,37,other,student,ios,7.1,6.6,10,8.9,4,36,6,4.8
u16848,31,other,student,android,2.7,6.4,1,8.0,1,16,3,7.6
u16849,43,female,business owner,android,11.1,6.4,5,7.9,10,19,0,10.2
u16850,27,female,freelancer,ios,10.9,1.9,8,4.6,5,24,2,10.3
u16851,48,male,professional,ios,6.3,1.5,8,8.4,1,15,2,4.8
u16852,24,female,business owner,android,1.5,2.7,7,5.7,6,34,2,2.8
u16853,52,male,student,android,4.1,2.0,2,4.6,5,60,3,11.6
u16854,59,male,freelancer,android,4.0,6.7,2,4.1,8,50,0,13.1
u16855,46,male,professional,ios,2.2,5.5,3,5.7,5,30,0,8.8
u16856,37,female,professional,ios,2.8,5.4,4,4.1,4,14,1,4.8
u16857,57,female,business owner,ios,4.1,4.0,6,4.9,7,30,4,8.4
u16858,44,female,business owner,ios,3.8,1.0,7,5.1,10,55,6,8.0
u16859,21,male,student,android,9.1,1.2,10,7.6,8,36,3,5.6
u16860,30,female,professional,ios,3.5,7.0,5,7.2,6,25,1,8.8
u16861,31,female,business owner,android,9.4,6.7,10,7.0,5,28,0,13.5
u16862,39,female,professional,ios,6.8,4.9,10,4.2,8,35,1,9.6
u16863,53,other,business owner,android,7.5,3.2,3,5.4,10,23,3,4.6
u16864,28,other,freelancer,android,3.0,7.0,9,8.2,6,22,4,10.1
u16865,60,female,freelancer,ios,8.8,6.8,7,6.4,2,25,0,2.9
u16866,42,female,professional,ios,3.2,4.5,4,8.5,9,51,1,9.4
u16867,51,female,professional,ios,1.7,5.6,1,6.8,5,13,6,8.2
u16868,45,other,professional,ios,3.7,0.9,3,5.0,9,16,3,9.1
u16869,29,female,business owner,ios,11.5,3.9,1,4.7,2,39,3,7.2
u16870,46,male,freelancer,ios,1.4,1.9,3,9.0,10,55,3,7.1
u16871,19,other,freelancer,android,3.2,0.6,1,5.8,1,7,4,4.9
u16872,31,other,business owner,android,3.5,6.2,2,4.2,5,50,5,7.0
u16873,42,female,freelancer,android,7.9,2.5,1,5.5,3,27,3,8.7
u16874,54,male,professional,android,2.3,7.3,8,4.6,10,50,5,13.8
u16875,60,female,business owner,ios,2.5,2.3,8,4.5,8,40,3,13.2
u16876,29,female,professional,ios,8.5,3.0,9,7.8,8,18,4,12.5
u16877,35,female,business owner,android,11.3,2.3,3,8.2,6,32,1,4.9
u16878,54,female,business owner,android,4.6,7.7,6,4.1,2,6,6,5.4
u16879,27,female,business owner,ios,2.3,3.3,9,5.7,6,47,2,2.4
u16880,59,other,professional,android,8.6,7.6,1,6.9,3,38,1,6.7
u16881,43,other,student,android,1.4,2.4,1,5.4,7,27,3,10.5
u16882,54,female,professional,android,6.0,2.9,3,5.7,3,38,5,13.7
u16883,30,other,professional,ios,2.4,6.9,7,5.1,1,31,0,10.0
u16884,27,other,business owner,android,8.4,2.3,10,6.7,5,6,6,8.9
u16885,44,male,student,ios,4.6,0.8,3,8.6,1,7,0,5.1
u16886,38,male,professional,android,2.0,1.2,3,5.4,8,36,4,11.7
u16887,47,other,student,android,7.7,6.7,6,6.2,7,41,5,7.1
u16888,33,male,business owner,android,3.4,6.8,5,8.0,2,46,6,6.0
u16889,26,female,freelancer,android,11.9,2.4,2,7.2,8,29,1,6.1
u16890,49,female,student,android,3.3,3.1,6,6.5,5,22,1,10.5
u16891,38,male,business owner,ios,2.1,6.5,2,4.4,3,19,4,11.1
u16892,57,male,freelancer,android,9.6,0.7,7,8.2,1,29,1,12.2
u16893,57,other,freelancer,android,10.8,5.7,2,8.0,5,25,0,13.9
u16894,51,male,student,android,11.6,5.9,9,7.0,9,14,0,2.8
u16895,58,female,business owner,ios,1.2,2.4,2,7.9,1,34,5,4.0
u16896,20,male,professional,android,5.2,1.7,1,5.9,8,28,4,4.8
u16897,24,male,professional,ios,3.9,5.3,1,6.8,9,46,4,2.6
u16898,22,female,student,android,8.7,2.6,8,5.1,8,52,5,2.8
u16899,23,female,freelancer,android,7.4,7.8,5,9.0,1,38,0,5.4
u16900,19,female,student,android,5.7,7.5,1,8.4,5,47,5,10.1
u16901,18,other,business owner,android,6.3,1.5,4,7.6,1,24,4,5.3
u16902,21,female,business owner,ios,5.8,0.6,3,5.0,7,7,4,9.7
u16903,39,other,student,ios,6.4,3.4,10,7.6,5,35,4,5.3
u16904,23,other,business owner,ios,10.2,6.6,4,6.7,1,17,2,11.3
u16905,38,male,freelancer,ios,10.1,4.5,8,4.6,2,50,1,4.0
u16906,40,other,freelancer,android,9.1,3.1,10,8.0,6,44,3,3.1
u16907,30,other,freelancer,ios,3.7,7.5,2,5.3,3,46,3,6.1
u16908,27,female,professional,android,9.2,7.8,2,4.3,2,33,2,10.7
u16909,31,male,professional,android,6.9,4.9,10,8.9,6,21,3,3.2
u16910,37,female,student,ios,4.1,7.1,6,5.4,8,24,5,4.9
u16911,22,female,student,ios,5.0,7.7,9,5.2,3,15,2,2.2
u16912,41,male,student,ios,8.0,7.8,7,7.9,10,8,6,7.0
u16913,57,other,freelancer,android,5.4,3.7,5,5.3,6,9,3,4.7
u16914,38,other,student,ios,7.4,1.8,4,4.3,1,7,5,4.9
u16915,55,male,business owner,android,1.7,1.9,4,6.9,5,58,1,2.2
u16916,46,female,professional,ios,9.9,2.5,9,6.8,9,60,5,3.9
u16917,48,male,student,android,5.0,5.6,7,8.2,9,45,3,12.1
u16918,39,other,student,android,4.6,2.8,1,8.3,1,44,2,12.0
u16919,29,female,business owner,android,2.9,5.1,6,4.2,1,24,3,10.1
u16920,36,other,freelancer,ios,2.6,1.5,6,7.6,9,55,2,4.4
u16921,37,male,business owner,android,8.7,4.1,4,6.4,2,25,5,3.3
u16922,24,other,professional,android,2.0,4.3,9,9.0,2,6,1,6.7
u16923,53,female,professional,ios,9.8,4.2,4,5.0,8,45,1,13.7
u16924,28,male,business owner,android,11.0,3.7,9,8.3,4,13,6,7.9
u16925,27,male,business owner,ios,7.0,7.9,2,4.7,2,39,0,9.9
u16926,28,male,student,android,7.4,1.9,1,6.7,7,42,1,3.5
u16927,44,other,freelancer,android,5.5,2.8,9,8.4,3,54,4,6.5
u16928,25,female,freelancer,android,6.2,2.5,9,6.3,10,13,2,9.8
u16929,52,male,business owner,android,9.1,4.9,2,8.3,6,45,5,8.7
u16930,57,other,business owner,android,5.6,1.0,1,5.8,2,26,0,5.4
u16931,44,male,business owner,android,11.8,6.3,1,8.9,5,22,2,10.4
u16932,28,male,professional,ios,11.9,1.4,3,6.9,6,40,0,13.3
u16933,53,other,freelancer,ios,10.5,7.6,10,6.2,1,20,3,2.6
u16934,53,male,business owner,android,8.9,6.8,5,4.5,1,11,5,4.4
u16935,58,female,freelancer,android,8.2,3.1,5,6.3,2,31,6,8.4
u16936,48,female,freelancer,android,9.2,7.6,1,5.7,6,25,1,9.2
u16937,35,male,business owner,ios,9.7,8.0,3,5.3,5,15,6,2.3
u16938,33,male,professional,android,1.2,3.8,5,8.7,3,41,2,6.0
u16939,25,female,professional,ios,4.7,4.9,5,4.8,1,34,5,9.9
u16940,60,male,professional,ios,9.3,7.7,10,6.4,8,23,6,6.1
u16941,27,male,student,android,3.8,8.0,3,7.3,3,47,4,3.0
u16942,46,female,professional,android,6.4,2.4,8,6.0,7,37,6,13.2
u16943,24,other,student,android,9.4,5.9,10,8.2,8,12,4,6.8
u16944,20,female,freelancer,ios,11.8,5.1,4,8.8,5,46,1,9.3
u16945,26,female,professional,ios,7.6,5.9,10,5.6,8,41,1,2.9
u16946,42,male,business owner,android,7.5,2.1,9,4.8,5,10,4,5.9
u16947,48,female,student,ios,11.6,6.6,6,4.5,3,31,4,2.1
u16948,42,female,freelancer,android,11.7,0.8,2,4.3,10,39,5,14.0
u16949,48,female,business owner,ios,9.9,1.7,9,8.2,4,43,2,5.7
u16950,28,other,business owner,android,10.2,5.2,2,7.9,6,27,3,12.1
u16951,19,male,business owner,ios,3.2,4.0,8,7.1,8,15,6,3.3
u16952,55,female,student,android,3.7,0.5,1,5.5,2,33,6,12.8
u16953,41,male,professional,ios,3.3,6.5,2,8.2,10,11,5,10.6
u16954,46,other,student,ios,9.8,3.1,1,8.2,7,43,4,4.9
u16955,55,male,professional,ios,8.1,3.4,9,5.3,4,59,5,12.6
u16956,54,male,freelancer,ios,10.1,3.8,6,7.3,2,43,2,8.4
u16957,29,other,business owner,android,2.2,0.7,4,7.0,4,45,0,9.7
u16958,46,other,professional,android,9.7,7.1,6,7.1,2,8,4,13.7
u16959,19,male,professional,ios,2.9,2.1,9,6.0,7,34,4,3.5
u16960,49,female,professional,ios,4.5,7.4,2,5.0,1,60,1,10.3
u16961,60,female,student,android,6.5,7.5,1,7.9,9,53,0,10.4
u16962,54,male,professional,ios,5.4,7.3,9,8.4,4,14,5,2.9
u16963,40,other,professional,android,6.5,5.6,1,4.0,3,34,0,7.6
u16964,39,other,business owner,ios,4.2,2.8,6,8.8,5,51,1,12.7
u16965,23,female,student,ios,2.2,6.6,3,8.1,4,36,3,2.9
u16966,41,other,student,ios,4.3,7.4,1,7.3,6,8,6,11.5
u16967,22,male,student,ios,1.9,5.9,2,6.2,1,51,0,4.5
u16968,29,male,business owner,android,7.6,5.6,2,4.7,8,44,1,10.7
u16969,26,female,student,ios,6.5,7.5,3,7.4,3,47,0,6.6
u16970,57,other,professional,ios,3.7,7.0,9,5.2,10,12,3,3.4
u16971,37,other,freelancer,ios,8.5,5.6,3,5.3,6,13,0,5.0
u16972,43,female,freelancer,ios,2.9,5.6,8,6.2,1,24,3,4.6
u16973,27,other,freelancer,android,6.7,4.8,1,5.2,6,50,1,2.9
u16974,25,other,student,ios,11.9,2.9,3,8.4,10,6,4,8.0
u16975,60,female,business owner,ios,9.0,6.0,4,5.7,10,49,1,9.1
u16976,30,other,business owner,ios,6.1,7.3,3,7.3,7,53,0,5.9
u16977,58,male,professional,android,4.8,2.3,3,7.8,9,12,0,6.8
u16978,38,male,professional,ios,10.8,6.6,8,7.2,7,28,6,8.5
u16979,36,male,freelancer,ios,5.8,5.3,4,4.2,1,57,3,2.6
u16980,23,other,freelancer,android,7.8,7.0,3,8.2,6,42,4,13.6
u16981,40,other,professional,ios,7.2,7.9,3,4.3,10,13,4,10.8
u16982,56,female,business owner,android,4.8,5.5,5,7.8,3,49,4,6.3
u16983,49,other,freelancer,android,10.1,6.8,5,5.4,9,15,0,4.0
u16984,19,other,professional,ios,8.8,2.3,3,6.6,7,18,3,11.0
u16985,57,other,freelancer,android,1.7,0.9,8,5.6,7,57,6,9.4
u16986,55,female,business owner,android,8.4,2.8,9,4.0,1,16,4,9.8
u16987,44,female,freelancer,android,2.4,3.0,10,6.7,7,46,3,9.5
u16988,28,male,business owner,android,2.3,3.4,6,7.0,1,29,0,7.4
u16989,41,other,professional,ios,10.0,3.7,10,4.4,6,24,3,13.9
u16990,34,female,student,android,4.5,0.7,1,8.9,8,42,6,2.3
u16991,30,female,freelancer,android,1.2,7.4,2,6.0,5,42,5,8.2
u16992,50,female,student,android,1.6,1.5,8,6.1,8,29,1,4.0
u16993,35,female,freelancer,ios,7.0,3.9,6,8.1,6,9,1,5.2
u16994,51,male,professional,ios,1.1,3.2,9,4.3,5,7,4,2.6
u16995,19,female,business owner,android,2.3,4.5,7,4.5,2,36,2,5.8
u16996,49,male,business owner,android,5.1,3.1,3,6.1,9,16,2,2.7
u16997,38,other,business owner,android,6.6,1.2,10,8.3,1,47,3,10.6
u16998,28,female,business owner,android,9.6,5.6,5,7.9,2,40,4,13.4
u16999,21,male,business owner,ios,11.5,1.9,4,5.2,5,37,0,6.9
u17000,59,other,freelancer,android,6.9,2.1,2,7.3,5,16,1,11.1
u17001,33,other,business owner,android,10.5,6.3,2,4.2,8,56,4,7.0
u17002,37,female,freelancer,android,10.7,7.1,9,4.4,2,7,6,11.0
u17003,34,male,student,ios,1.7,0.8,7,7.3,10,50,6,13.1
u17004,46,other,business owner,android,7.0,3.7,5,5.4,4,40,0,3.2
u17005,45,female,student,ios,4.8,7.9,3,8.7,9,48,0,5.0
u17006,39,female,student,android,8.4,4.2,5,4.9,10,41,4,4.6
u17007,20,female,professional,android,2.6,3.0,6,4.8,1,19,3,12.0
u17008,35,female,student,ios,2.9,1.2,2,4.2,5,26,3,13.4
u17009,60,female,professional,ios,8.9,6.0,10,4.1,4,47,4,13.0
u17010,47,female,business owner,android,5.0,2.1,2,5.2,3,34,5,12.3
u17011,60,other,freelancer,ios,11.6,1.9,6,8.4,7,52,5,7.9
u17012,23,other,student,ios,10.1,3.8,7,7.8,5,60,5,12.8
u17013,39,male,student,ios,11.4,4.4,7,5.6,5,12,0,2.2
u17014,53,female,business owner,ios,9.0,5.2,8,8.8,1,41,4,12.2
u17015,20,male,professional,android,2.2,0.6,7,5.1,5,59,0,3.2
u17016,26,other,professional,ios,7.0,3.1,10,4.2,9,57,6,11.0
u17017,57,male,freelancer,ios,3.3,5.7,9,4.4,9,47,6,12.6
u17018,18,other,freelancer,android,7.1,7.7,4,5.5,4,18,0,5.7
u17019,54,female,freelancer,ios,10.4,0.8,3,6.4,1,6,6,9.7
u17020,19,female,student,android,9.3,1.5,2,8.4,9,43,6,3.8
u17021,37,male,professional,android,9.6,3.3,8,6.3,8,43,6,6.5
u17022,42,female,student,ios,2.5,7.8,5,7.5,7,8,3,5.0
u17023,30,male,professional,android,9.2,5.5,10,8.6,8,25,3,9.3
u17024,48,male,professional,android,3.6,1.8,9,6.3,3,46,6,10.3
u17025,42,other,professional,android,4.6,0.6,9,7.0,6,50,0,2.9
u17026,42,male,business owner,android,2.6,6.5,2,5.5,7,32,0,2.8
u17027,20,other,business owner,android,1.5,6.7,1,7.7,5,32,2,3.0
u17028,35,female,freelancer,android,1.3,0.7,5,5.6,7,37,3,11.6
u17029,42,female,professional,android,7.3,7.1,2,4.5,7,43,2,13.5
u17030,39,female,freelancer,ios,5.8,2.6,7,7.9,4,27,1,6.1
u17031,41,female,professional,android,5.1,3.8,7,4.3,6,50,4,11.1
u17032,50,male,freelancer,android,9.1,1.5,5,8.9,5,34,6,11.5
u17033,45,other,student,ios,9.9,0.5,8,8.1,5,50,3,11.3
u17034,44,other,business owner,ios,7.1,1.9,7,4.9,8,17,0,4.8
u17035,39,male,business owner,android,3.8,7.3,8,7.9,9,18,4,4.9
u17036,26,female,freelancer,android,6.2,6.8,2,8.3,1,26,1,2.4
u17037,40,male,business owner,ios,11.2,5.1,1,5.6,10,43,4,11.9
u17038,34,female,freelancer,ios,5.2,4.6,1,6.8,8,57,5,13.5
u17039,53,male,business owner,android,2.0,3.8,6,5.4,5,57,5,10.9
u17040,30,other,freelancer,android,9.9,2.9,2,5.9,7,9,5,6.1
u17041,49,female,freelancer,android,8.2,5.7,2,8.0,6,27,0,9.8
u17042,36,male,business owner,android,10.5,4.4,10,8.5,3,22,1,6.4
u17043,35,female,student,ios,3.0,1.2,9,5.9,9,54,0,8.8
u17044,23,other,student,ios,1.8,1.7,1,7.4,3,11,1,9.7
u17045,46,female,business owner,android,5.3,3.0,7,8.7,7,12,6,11.4
u17046,60,male,freelancer,ios,6.5,3.3,9,5.4,5,60,1,2.0
u17047,23,male,freelancer,android,6.3,2.3,9,6.0,4,45,2,10.2
u17048,60,female,business owner,ios,7.3,7.7,8,8.5,7,57,0,6.2
u17049,38,male,professional,android,1.0,7.0,8,5.7,6,10,4,12.5
u17050,50,other,business owner,ios,10.0,5.5,4,7.7,1,49,1,3.7
u17051,25,female,student,android,9.8,6.2,2,6.5,2,22,1,9.9
u17052,19,male,freelancer,ios,4.7,3.3,6,5.0,1,21,5,3.1
u17053,26,other,professional,ios,3.4,7.7,1,8.1,1,27,6,13.7
u17054,24,other,freelancer,android,8.6,3.9,5,6.2,10,48,3,6.6
u17055,33,female,freelancer,ios,6.5,3.4,4,6.9,6,42,3,9.5
u17056,22,female,business owner,android,2.8,5.1,2,9.0,10,36,5,12.7
u17057,29,other,freelancer,android,9.1,4.9,7,5.4,7,18,1,7.1
u17058,41,male,student,ios,11.7,4.2,3,6.8,8,24,0,6.2
u17059,22,female,business owner,android,4.4,7.0,2,8.4,4,46,2,13.4
u17060,27,female,student,ios,4.3,5.5,4,4.2,6,22,0,8.9
u17061,54,female,business owner,android,7.9,1.9,5,6.5,3,8,3,12.7
u17062,33,male,freelancer,ios,2.8,3.2,9,4.2,7,15,1,7.1
u17063,23,male,freelancer,ios,3.5,3.0,3,8.7,1,30,5,13.2
u17064,22,female,professional,ios,3.7,4.5,2,8.9,9,38,5,13.9
u17065,18,other,business owner,android,5.0,4.0,2,6.0,6,51,2,4.4
u17066,18,female,business owner,ios,3.7,7.5,7,7.4,6,47,6,3.9
u17067,39,male,student,android,3.7,1.0,9,7.9,10,16,2,7.0
u17068,57,male,business owner,android,3.0,4.1,2,8.4,6,33,6,11.0
u17069,22,male,freelancer,android,5.8,3.6,4,4.4,8,14,4,2.7
u17070,27,female,freelancer,android,4.2,6.9,6,6.7,3,35,3,6.2
u17071,55,female,professional,android,11.6,5.8,8,5.3,10,25,6,6.8
u17072,58,other,professional,ios,7.4,5.7,3,4.4,8,19,5,2.0
u17073,47,male,professional,android,4.7,3.0,8,6.9,1,47,6,3.1
u17074,58,female,business owner,android,6.0,5.3,2,5.5,1,15,5,6.5
u17075,39,female,business owner,ios,2.6,3.3,2,4.9,1,31,6,3.2
u17076,60,other,freelancer,android,10.8,2.0,1,8.7,2,59,6,3.1
u17077,24,male,professional,ios,9.5,2.2,2,5.8,3,43,3,3.0
u17078,57,female,business owner,ios,9.5,4.3,10,7.8,10,60,5,13.7
u17079,25,other,freelancer,android,3.4,4.7,1,7.0,4,7,4,3.7
u17080,21,female,student,ios,11.2,1.9,5,7.0,2,26,3,8.0
u17081,26,male,business owner,android,1.7,4.8,7,5.0,2,44,6,3.0
u17082,30,female,business owner,ios,8.4,0.8,2,6.8,7,14,2,3.6
u17083,23,female,professional,android,8.7,2.3,3,6.1,8,60,2,2.9
u17084,29,male,student,android,7.0,4.4,7,6.4,10,18,1,12.6
u17085,23,male,professional,ios,10.5,2.2,1,5.0,7,45,5,12.2
u17086,23,female,business owner,ios,8.6,4.8,3,8.2,9,54,6,9.6
u17087,18,female,business owner,android,2.4,2.6,5,8.6,2,18,1,10.2
u17088,45,other,professional,ios,10.4,6.5,9,5.6,6,23,5,5.1
u17089,32,female,freelancer,ios,7.4,7.9,10,6.6,6,28,3,13.4
u17090,31,male,student,android,10.9,1.6,10,6.9,8,40,2,4.5
u17091,21,other,freelancer,android,9.6,5.5,8,4.1,10,16,1,10.1
u17092,23,other,business owner,android,3.4,3.4,5,6.5,6,35,3,3.5
u17093,42,male,student,android,7.7,3.0,10,7.9,8,7,6,8.9
u17094,38,male,freelancer,android,8.3,4.7,3,5.0,1,56,0,13.9
u17095,58,female,student,android,5.2,6.9,1,4.1,6,20,1,9.1
u17096,51,male,business owner,android,11.1,6.0,7,5.1,8,28,1,7.0
u17097,30,other,business owner,ios,2.3,0.5,2,8.6,7,58,6,2.5
u17098,48,female,business owner,android,5.4,2.0,3,8.6,10,13,6,12.6
u17099,30,other,business owner,ios,7.2,6.9,9,5.6,2,29,6,8.1
u17100,49,male,professional,ios,4.7,5.2,2,4.9,9,40,2,2.2
u17101,56,male,freelancer,ios,7.7,5.2,1,7.8,1,49,2,9.9
u17102,29,other,professional,android,5.5,3.2,4,5.1,6,36,5,8.8
u17103,48,male,professional,ios,11.4,4.5,3,4.1,4,51,6,9.3
u17104,36,female,professional,android,4.6,4.1,7,5.2,4,18,3,12.0
u17105,55,male,professional,android,5.8,0.7,2,7.2,5,21,1,2.7
u17106,21,other,professional,android,11.3,7.7,1,7.1,10,42,0,9.8
u17107,46,female,professional,android,3.8,3.1,8,6.5,9,31,3,4.5
u17108,29,female,freelancer,ios,9.8,0.9,9,6.8,7,27,6,10.3
u17109,50,other,business owner,ios,6.2,6.2,1,5.4,8,18,1,6.0
u17110,18,male,professional,ios,9.6,6.7,8,4.8,1,50,2,12.4
u17111,23,other,business owner,ios,5.7,7.6,2,4.6,3,12,4,5.0
u17112,29,female,professional,ios,1.5,4.4,4,5.4,2,29,1,9.9
u17113,30,female,business owner,ios,8.0,7.8,6,6.8,3,34,1,7.6
u17114,34,male,student,ios,12.0,6.1,3,7.3,7,55,5,7.3
u17115,27,female,student,android,10.8,2.3,3,8.2,9,21,1,8.7
u17116,52,other,student,ios,2.8,2.4,7,4.5,10,30,1,8.7
u17117,54,female,professional,android,3.6,5.7,10,8.0,3,26,4,5.6
u17118,30,male,student,ios,8.5,2.7,4,5.2,8,9,4,6.2
u17119,25,female,business owner,android,11.9,4.4,9,6.2,8,27,5,3.9
u17120,22,other,student,ios,1.5,2.6,2,7.2,9,17,1,6.9
u17121,30,other,freelancer,ios,8.2,2.0,2,7.2,3,33,6,9.9
u17122,29,other,freelancer,ios,7.7,4.2,7,7.2,5,33,5,9.8
u17123,38,female,freelancer,ios,2.4,4.4,8,8.2,10,43,6,8.7
u17124,32,female,student,ios,6.4,4.5,3,7.3,4,47,2,10.5
u17125,28,other,business owner,ios,11.0,7.8,6,7.0,3,54,5,9.5
u17126,43,male,professional,android,8.5,7.6,10,4.4,1,10,0,12.3
u17127,58,other,professional,android,9.6,7.1,10,6.7,1,39,6,5.7
u17128,55,female,student,ios,3.0,7.1,9,8.6,10,58,4,3.3
u17129,36,male,student,ios,1.2,1.9,8,4.7,3,47,5,13.7
u17130,56,female,student,ios,6.7,4.5,1,6.6,6,19,1,6.5
u17131,44,other,professional,ios,6.8,4.6,4,7.7,7,19,0,4.1
u17132,50,male,freelancer,ios,6.6,1.6,4,5.1,2,16,4,4.1
u17133,58,female,professional,ios,3.0,0.7,8,5.5,2,15,0,6.4
u17134,36,male,business owner,android,10.3,1.7,3,7.7,9,51,6,8.6
u17135,31,other,freelancer,android,5.1,4.5,8,6.4,7,57,0,3.4
u17136,45,female,freelancer,android,8.4,2.1,10,8.2,6,31,4,10.8
u17137,34,female,student,ios,1.1,2.5,2,8.0,2,52,1,5.4
u17138,40,other,professional,ios,1.7,4.3,1,8.7,7,27,1,10.1
u17139,33,male,business owner,android,8.4,4.5,8,6.4,8,6,2,7.3
u17140,51,other,professional,android,5.5,5.9,6,5.9,1,46,2,11.9
u17141,18,male,freelancer,android,1.4,3.4,7,6.1,7,25,5,13.5
u17142,59,other,student,ios,5.1,5.8,10,4.4,1,29,6,6.0
u17143,34,female,freelancer,android,8.0,5.5,8,7.2,6,43,2,12.6
u17144,36,male,business owner,ios,2.7,4.2,10,7.9,2,20,3,4.1
u17145,28,other,student,android,6.8,6.1,6,6.7,2,26,5,10.0
u17146,22,other,freelancer,ios,7.1,3.1,5,5.1,9,5,5,7.6
u17147,21,male,business owner,ios,10.6,4.7,1,4.2,2,41,5,12.6
u17148,22,female,professional,android,4.9,3.3,2,8.7,6,19,6,4.2
u17149,49,other,business owner,ios,1.2,5.5,2,7.5,1,55,1,2.6
u17150,40,female,student,ios,5.7,0.7,6,8.2,9,14,3,3.5
u17151,21,other,student,android,5.5,6.3,10,7.5,2,21,6,13.9
u17152,57,male,professional,android,11.7,1.9,3,5.9,6,21,0,3.5
u17153,45,female,freelancer,android,9.7,3.6,4,6.8,5,59,3,8.9
u17154,23,other,freelancer,ios,3.9,4.5,4,4.4,2,46,0,8.8
u17155,46,male,professional,android,8.5,3.0,6,5.6,7,20,1,2.3
u17156,18,male,business owner,android,2.1,3.7,2,7.0,8,22,0,9.7
u17157,23,other,student,ios,4.2,2.0,9,5.6,2,48,1,13.4
u17158,38,male,business owner,ios,6.4,4.5,6,5.7,8,13,0,10.7
u17159,55,other,freelancer,ios,7.3,2.4,3,5.7,2,35,3,12.2
u17160,41,other,student,android,6.7,4.4,8,5.0,6,34,1,8.7
u17161,56,male,student,android,7.2,5.0,1,6.0,3,11,1,7.9
u17162,22,female,business owner,android,7.7,0.8,1,7.3,8,52,0,11.9
u17163,54,male,business owner,android,3.4,3.7,6,8.4,9,45,1,12.5
u17164,34,female,professional,ios,9.2,1.8,6,6.5,4,23,4,10.7
u17165,38,other,business owner,ios,2.7,7.2,6,7.1,8,46,5,4.9
u17166,46,female,professional,android,8.0,4.8,1,4.9,4,12,4,7.3
u17167,40,female,professional,ios,2.2,1.2,2,6.1,1,35,3,7.9
u17168,48,female,professional,ios,9.5,1.5,10,5.7,3,49,4,6.0
u17169,41,female,professional,ios,6.2,7.8,8,4.8,6,44,6,13.2
u17170,49,male,business owner,android,1.3,1.6,1,6.8,3,17,4,13.4
u17171,37,male,business owner,ios,4.0,5.6,7,5.6,10,50,2,6.7
u17172,49,male,student,android,2.8,7.8,9,5.7,7,24,4,4.1
u17173,38,other,student,android,3.4,1.9,1,6.9,4,58,2,7.6
u17174,52,male,professional,android,4.7,5.4,5,5.7,5,51,2,12.7
u17175,30,female,student,android,10.8,2.1,3,5.0,4,52,1,2.3
u17176,32,other,professional,ios,10.1,8.0,2,5.2,3,54,2,3.1
u17177,55,male,professional,android,7.3,7.1,1,6.1,7,53,1,2.1
u17178,28,female,business owner,android,5.7,7.9,8,4.1,7,49,2,2.7
u17179,20,female,freelancer,ios,7.9,2.8,10,8.0,5,21,1,8.3
u17180,40,other,freelancer,ios,8.1,5.3,5,8.0,7,52,4,13.3
u17181,44,other,professional,ios,7.8,7.9,2,7.0,7,37,3,7.8
u17182,47,male,business owner,ios,3.0,7.5,10,4.1,8,47,3,13.3
u17183,47,other,professional,ios,2.7,2.7,1,5.2,10,60,4,13.2
u17184,38,other,student,android,3.8,1.9,9,8.6,4,48,5,8.1
u17185,43,other,business owner,android,11.5,4.0,3,4.2,7,21,3,11.4
u17186,47,male,freelancer,android,4.1,4.1,6,4.4,4,50,2,2.5
u17187,47,other,freelancer,android,3.0,7.7,9,6.3,1,5,3,2.5
u17188,46,male,professional,android,4.3,4.7,3,7.4,2,24,2,8.3
u17189,27,other,business owner,android,4.2,2.0,3,5.4,4,43,1,8.3
